Price,close,High,Low,Open,Volume
Ticker,PGHL.NS,PGHL.NS,PGHL.NS,PGHL.NS,PGHL.NS
Date,,,,,
2020-01-01,4062.82177734375,4075.401794645526,4018.2613805188817,4018.2613805188817,13727
2020-01-02,4055.033935546875,4091.9909710303914,4009.0452081040994,4069.0427332893637,12843
2020-01-03,4037.29248046875,4071.6691587423197,4010.151055474787,4050.51781064877,8877
2020-01-06,3967.018798828125,4009.044737108684,3892.9665836246863,4009.044737108684,15330
2020-01-07,3943.4716796875,4021.947489953595,3927.020681643508,3953.7476470900374,9166
2020-01-08,3924.671142578125,3973.977790888596,3861.5861013247327,3930.707570918851,16130
2020-01-09,4008.6298828125,4055.1257662038033,3926.0990372791366,3926.0990372791366,15577
2020-01-10,3960.660400390625,4041.3021188395323,3953.748253095004,4041.3021188395323,7733
2020-01-13,3938.4951171875,3986.004423432929,3931.7211237145575,3986.004423432929,4928
2020-01-14,3940.660400390625,3972.1340657026153,3930.707089990702,3972.1340657026153,5569
2020-01-15,3997.10986328125,4009.0450163798073,3920.5695401562525,3961.9965186626614,8556
2020-01-16,3951.167236328125,4001.3491472836167,3939.923298606658,3997.524516422545,6404
2020-01-17,3957.75732421875,4002.3636240397627,3934.854986549483,3974.9454402126526,16102
2020-01-20,3988.308837890625,4024.7128122630525,3937.1589498483536,3962.96429877058,6826
2020-01-21,3981.396484375,4027.4774622034147,3940.8452238859954,3986.92620171441,7739
2020-01-22,3993.51611328125,4007.156354164681,3967.5726100259726,3982.3185244883225,4720
2020-01-23,4091.898681640625,4110.4233251932965,3981.396584043731,3999.8289756365257,24311
2020-01-24,4068.765869140625,4127.012405560576,4036.9240932239195,4096.644860937902,21187
2020-01-27,4085.9072265625,4140.052364571287,4038.3515770499116,4082.681558766232,11541
2020-01-28,4088.3505859375,4118.71813279648,4064.342574542957,4085.908383916166,7678
2020-01-29,4063.696533203125,4105.814722821505,4044.0662185725614,4101.2066254894935,8532
2020-01-30,3990.56689453125,4082.774753832375,3972.1804038414307,4073.5585579997964,7363
2020-01-31,4077.613525390625,4095.953664786217,3963.9780126953465,4026.4177384079503,10834
2020-02-03,4011.810302734375,4058.812904489361,3194.471832998944,3981.3968545399725,20301
2020-02-04,4080.701171875,4122.404458652109,4004.9902119600188,4044.988412480238,12940
2020-02-05,4078.121826171875,4122.405478775913,4046.0955372410763,4080.471776722637,10284
2020-02-06,4055.5869140625,4106.644548191724,4038.168394207399,4078.166593506775,11425
2020-02-07,3980.7978515625,4081.76110234778,3944.5320290042005,4055.1263849575894,30065
2020-02-10,3976.372802734375,4022.8686814736384,3939.001316063764,4022.8686814736384,32009
2020-02-11,4021.302490234375,4110.42328266733,3957.158128162727,4004.4370321052797,22496
2020-02-12,3886.654052734375,4044.988107610365,3861.90847841045,4026.0949072900157,40603
2020-02-13,3940.845458984375,3976.7886238347937,3890.2022813259164,3932.5508824804324,10841
2020-02-14,3960.70556640625,3972.1799087915965,3913.1962628141805,3961.996193669611,18002
2020-02-17,3883.106201171875,3968.4482698592424,3870.802488972865,3962.9644529960283,21937
2020-02-18,3905.40869140625,3915.731010230798,3782.050276310759,3877.9905101636805,9965
2020-02-19,3890.201904296875,3934.7163972262088,3873.198294117487,3932.5505013470665,6697
2020-02-20,3833.384033203125,3915.9153288935527,3824.720899961742,3881.1241929963103,17405
2020-02-24,3785.4140625,3866.193924216222,3715.5091312223362,3825.181855175073,29657
2020-02-25,3797.026611328125,3850.7568506124567,3764.815828337674,3785.09145825773,11538
2020-02-26,3825.0439453125,3849.605017319581,3737.1674276348817,3797.2572047488907,20413
2020-02-27,3845.319580078125,3856.8857259099686,3792.4646066757614,3852.369879928234,11433
2020-02-28,3853.79833984375,3869.8807822075537,3783.248537976187,3820.113322755492,13618
2020-03-02,3705.83203125,3889.2343128264115,3668.1378834806724,3833.9371425018653,8712
2020-03-03,3689.05859375,3861.58571981076,3662.515907047246,3709.5185017275203,19075
2020-03-04,3662.608154296875,3723.342789499932,3610.905210213053,3720.577930992878,23685
2020-03-05,3679.75,3797.072203121676,3649.6130884373392,3703.067017510411,12996
2020-03-06,3735.923095703125,3760.207861477076,3595.6526415578037,3647.7702734623203,11356
2020-03-09,3609.98388671875,3769.42407369918,3594.3163538940835,3645.1435836145456,23558
2020-03-11,3636.526611328125,3680.9486304198667,3570.170001065173,3612.748780982944,14485
2020-03-12,3336.631103515625,3617.356489491851,3304.0058636505187,3567.8194420242876,50936
2020-03-13,3436.1201171875,3465.2892840580535,2909.552731322148,3154.012301161615,48474
2020-03-16,3292.578125,3381.329908487843,3192.2136200673103,3363.911388832511,24019
2020-03-17,3235.806396484375,3389.624616813775,3204.4713302694877,3277.2792782393726,18070
2020-03-18,3015.631103515625,3316.539855055074,2995.263223593291,3315.9867933811265,23603
2020-03-19,3163.597412109375,3249.630691286441,2684.9082845689804,2951.118194530647,49931
2020-03-20,3159.77294921875,3298.476705630423,3060.2380276741605,3177.744532275412,15286
2020-03-23,2866.23681640625,3129.4973523228114,2664.8168176350105,2764.8586653436496,22634
2020-03-24,3070.605712890625,3132.5846231305572,2895.9588208390687,2895.9588208390687,11489
2020-03-25,3145.027099609375,3224.74720044929,3057.012421803457,3224.74720044929,10087
2020-03-26,3176.2236328125,3227.4655448972126,3089.314864064091,3133.5064765784114,11773
2020-03-27,3033.740966796875,3254.468835422333,2999.7332974990736,3236.727660177907,15775
2020-03-30,3195.485595703125,3225.668637958306,2966.8316802505083,3024.755562794046,23236
2020-03-31,3348.243896484375,3400.315402168759,3200.3700815373763,3257.9251786601335,9697
2020-04-01,3375.984375,3386.951556705526,3256.5424015289727,3271.749122803977,16235
2020-04-03,3545.5625,3594.3160819819004,3349.487949630346,3428.286417581488,13291
2020-04-07,3989.8759765625,4008.031613697139,3617.4032592859485,3730.7163504734044,42168
2020-04-08,4126.22900390625,4197.977178060078,3944.5317940937725,3986.0046751064406,43082
2020-04-09,4089.91748046875,4372.57839874305,4053.4676043962963,4193.369283112571,38491
2020-04-13,4008.538330078125,4164.798744711582,3829.32922865161,4164.798744711582,12351
2020-04-15,4028.860107421875,4128.855834667735,3912.275227268869,4009.045285893894,15478
2020-04-16,4006.1875,4101.2065553632365,3916.8826652345515,4101.2065553632365,8478
2020-04-17,3922.136474609375,4091.990776616932,3907.6668677603134,4059.7340925670237,14279
2020-04-20,3871.677734375,3996.5108293794738,3852.369625268465,3962.9639685776074,11317
2020-04-21,3779.193359375,3945.914252260858,3739.3333123330094,3815.505081013652,16777
2020-04-22,3802.648193359375,3810.8968683987855,3691.316730871641,3760.207792761075,7003
2020-04-23,3837.89990234375,3905.0399728943703,3802.602055511377,3870.6637455616365,11844
2020-04-24,3832.9228515625,3898.3578292852326,3788.7773720866644,3788.7773720866644,4505
2020-04-27,3860.57177734375,3893.8423308112833,3833.937064183417,3838.637413566891,17448
2020-04-28,3919.417724609375,3986.004740211756,3840.3888444999743,3870.802291072688,22991
2020-04-29,3983.515625,4032.0851507048633,3893.842231252125,3893.842231252125,10427
2020-04-30,3977.572021484375,4078.166710337452,3967.387854947735,4009.0452406707154,14578
2020-05-04,3901.2158203125,3953.7481382330793,3853.337501431931,3912.275255664201,8367
2020-05-05,3844.996826171875,3944.5317392175516,3826.748938783989,3901.307871609812,5386
2020-05-06,3896.5615234375,3933.4722060986905,3815.550805670711,3844.996730047736,7765
2020-05-07,3850.02001953125,3908.7732696646744,3827.808896929876,3896.5618098330215,13540
2020-05-08,3755.322998046875,3889.2343587655128,3725.1860848649767,3869.8803489233146,9225
2020-05-11,3775.782958984375,3824.675145011655,3758.3644398852935,3778.640069526656,9638
2020-05-12,3795.827880859375,3823.7991213391356,3723.711158457643,3777.718148558476,11462
2020-05-13,3705.14111328125,3861.5860368505537,3678.183740589632,3861.5860368505537,11601
2020-05-14,3707.7216796875,3746.3374499143615,3669.474467289073,3700.302597100825,5364
2020-05-15,3673.298828125,3750.069778144241,3658.8294468499967,3750.069778144241,6906
2020-05-18,3594.869384765625,3695.6944757223227,3571.2758337715713,3663.437790772128,7881
2020-05-19,3561.36865234375,3676.571106000467,3530.7247996710635,3622.0112689496045,5572
2020-05-20,3530.1259765625,3606.896714712482,3511.601331279765,3578.649161960325,5982
2020-05-21,3549.525634765625,3604.454252886183,3538.097641736143,3573.1191865097753,5206
2020-05-22,3591.090576171875,3603.5324400954787,3534.7795316712873,3566.667658099617,9705
2020-05-26,3654.54443359375,3730.716204839357,3602.611078240377,3603.532697856197,23451
2020-05-27,3734.172119140625,3777.488239236783,3650.212485718287,3727.951186999155,19636
2020-05-28,3751.22216796875,3797.0727429595845,3732.6054970940313,3752.8811282457573,6466
2020-05-29,3788.178955078125,3797.07249361101,3750.8992647911623,3755.59961443322,14760
2020-06-01,3949.8310546875,3999.7366641807366,3825.688719152813,3865.1343065803794,32582
2020-06-02,3979.828857421875,4023.7443816453083,3962.9634024802244,3966.649880063927,20944
2020-06-03,3992.962890625,4064.3425099475244,3935.3157635999837,4045.864216635154,14691
2020-06-04,3939.18701171875,4051.3942076293974,3917.805255163555,4040.38067246225,11449
2020-06-05,3912.6435546875,3972.318420658584,3900.339843670703,3957.43435490091,8681
2020-06-08,3908.035400390625,3991.1656627530406,3889.372604739165,3991.1656627530406,8341
2020-06-09,3907.11328125,3949.1392168265265,3893.84205159675,3949.1392168265265,8449
2020-06-10,3842.1865234375,3903.0593229569886,3824.721650595396,3903.0593229569886,13480
2020-06-11,3802.970703125,3870.8478908745956,3797.9940477113178,3859.742555645474,6535
2020-06-12,3724.172607421875,3778.6404165996537,3709.5189455642944,3778.6404165996537,11031
2020-06-15,3674.681640625,3739.4715437969808,3663.852610276358,3734.402635974212,22805
2020-06-16,3631.50390625,3704.1734772151667,3614.776375390186,3685.5568061659733,12835
2020-06-17,3635.32861328125,3686.478502503486,3622.886748335301,3686.478502503486,54345
2020-06-18,3608.002685546875,3694.634930455678,3594.3626700709137,3644.5448137431927,10738
2020-06-19,3647.769775390625,3676.8007880042696,3603.5320418841193,3640.8115035568812,8332
2020-06-22,3833.70654296875,3859.5577887790664,3640.3968615245058,3675.41840095183,23619
2020-06-23,3806.842041015625,3870.8023517788174,3760.207998870851,3833.937567476162,8377
2020-06-24,3781.865966796875,3825.8733019777083,3749.1945975117465,3801.6807878730615,8229
2020-06-25,3870.341796875,3916.883590122336,3686.478673056316,3778.640639882724,63321
2020-06-26,3823.154052734375,3915.961317866247,3810.896693192971,3915.961317866247,8536
2020-06-29,3726.246337890625,3822.878246638949,3705.8786789564906,3820.1133877334723,36206
2020-06-30,3750.899169921875,3806.2885927136326,3714.17276729286,3727.0293145118476,18077
2020-07-01,3758.08837890625,3774.0324437550635,3714.1271668700624,3714.1271668700624,33380
2020-07-02,3745.69189453125,3777.718170802385,3711.96053225529,3757.442542659508,21687
2020-07-03,3744.0791015625,3778.639831730769,3716.200112560096,3769.3775110447223,26527
2020-07-06,3919.417724609375,3973.2402188452343,3740.8539284438193,3744.079597019713,48207
2020-07-07,3912.13720703125,3961.121200747275,3862.6924034966178,3918.7266974354147,12115
2020-07-08,3867.622314453125,3953.7478407788017,3788.777942527192,3912.1368084004857,23187
2020-07-09,3838.72998046875,3907.6669437173005,3829.5137848467753,3870.8021612294015,16182
2020-07-10,3832.370361328125,3870.709824275566,3810.3900952600147,3870.709824275566,24086
2020-07-13,3787.993896484375,3853.2448201750167,3761.128780908353,3848.682624129694,13717
2020-07-14,3739.286865234375,3806.150405369514,3718.7347052576492,3806.150405369514,34590
2020-07-15,3744.263916015625,3769.4241761778676,3716.8918588081515,3743.71107925671,9886
2020-07-16,3793.893310546875,3827.4865278587977,3709.519208916846,3743.619137048504,8402
2020-07-17,3803.52392578125,3824.7211756705083,3769.9309378055327,3823.7995561101056,9844
2020-07-20,3818.730224609375,3859.6963895254203,3806.288361925116,3823.7991316288876,7920
2020-07-21,3767.30419921875,3852.3697289033844,3760.2077736664614,3852.3697289033844,12389
2020-07-22,3728.2275390625,3785.967137764705,3719.656432411045,3770.3455066882025,8353
2020-07-23,3730.34765625,3792.4647285084657,3715.0486805875153,3740.8540298944986,16034
2020-07-24,3706.523193359375,3752.2356101818477,3690.0721954190203,3730.347147238531,7315
2020-07-27,3739.19482421875,3751.8670931361735,3686.524356502059,3713.988664320412,8670
2020-07-28,3863.52197265625,3871.7242978533027,3737.305976753569,3749.148879711315,19380
2020-07-29,3850.203857421875,3916.8831224614523,3836.8403738275947,3889.142283756933,8801
2020-07-30,3826.288330078125,3884.396266716196,3804.5380171935944,3849.605126300148,8577
2020-07-31,3827.5322265625,3880.0186445249315,3807.2106937131807,3852.3700556090766,9814
2020-08-03,4067.107421875,4162.034243640947,3845.964611941661,3891.999692403835,52372
2020-08-04,4055.402099609375,4110.3770627074455,4011.348867580933,4101.20676869274,17621
2020-08-05,4061.34716796875,4082.4521667843287,4042.2235612891445,4042.2235612891445,11774
2020-08-06,4065.724365234375,4089.271563113769,4045.9095462719947,4055.125741138218,11841
2020-08-07,4298.84912109375,4377.69350516718,4054.2049956274573,4073.559009018723,46988
2020-08-10,4159.13134765625,4479.11742168089,4125.169573387279,4373.085260438481,41759
2020-08-11,4149.08544921875,4280.922950166779,4138.071915231181,4166.642122218301,19739
2020-08-12,4319.0771484375,4412.621519319541,4128.854990655619,4128.854990655619,34158
2020-08-13,4319.0771484375,4479.070369327302,4287.373530475434,4287.373530475434,24886
2020-08-14,4317.51171875,4419.166185302763,4303.9637300029,4340.690362754414,14119
2020-08-17,4319.0322265625,4384.881678868838,4313.087599967862,4324.239287450202,8538
2020-08-18,4333.82373046875,4381.379389783412,4303.963346716141,4308.571444517765,8057
2020-08-19,4419.02734375,4469.854569106075,4339.906219777425,4362.025087748259,18517
2020-08-20,4383.26806640625,4536.671806005715,4336.265473799589,4412.713988248931,24367
2020-08-21,4334.1005859375,4444.049622006971,4327.049836131354,4382.577415916903,14169
2020-08-24,4341.9345703125,4455.984999247951,4313.179857922516,4345.436544894159,26220
2020-08-25,4491.32861328125,4515.936036586478,4349.122889112569,4350.044508711872,46077
2020-08-26,4634.04052734375,4698.415732869564,4506.718896377436,4562.016060750165,83420
2020-08-27,4638.5576171875,4746.34121567149,4571.233481501085,4746.34121567149,88396
2020-08-28,4590.86328125,4680.076323634297,4527.640540171171,4646.206805195119,36564
2020-08-31,4420.96337890625,4608.098061166386,4308.5716871905715,4595.2876385582595,30728
2020-09-01,4582.568359375,4598.881204171155,4377.692529020638,4377.692529020638,21499
2020-09-02,4562.20068359375,4652.150379977898,4515.612551389263,4603.9039628122555,18790
2020-09-03,4591.3701171875,4617.267714694429,4534.367862090015,4562.016446614954,10936
2020-09-04,4442.57421875,4580.448575739966,4400.732786550973,4526.073029267399,24360
2020-09-07,4352.90185546875,4469.855298959186,4327.004253322346,4386.909530524892,24932
2020-09-08,4413.6826171875,4494.002133557149,4372.163829961213,4372.163829961213,21560
2020-09-09,4436.6767578125,4468.933443837311,4330.69050373098,4414.557887395487,17690
2020-09-10,4512.0654296875,4562.017396129774,4406.539976787125,4435.755500519717,14665
2020-09-11,4509.39208984375,4584.089622449665,4386.079577239223,4429.349343989568,17333
2020-09-14,4838.54931640625,5041.259749023958,4479.07173313646,4498.425746798161,102844
2020-09-15,5206.13671875,5239.407275355311,4849.884852616867,4883.662119983781,86242
2020-09-16,4999.6015625,5220.974758753158,4907.624111272828,5220.974758753158,71083
2020-09-17,4964.99560546875,5103.008152114802,4891.404184250219,4999.786748279357,44174
2020-09-18,4859.7919921875,5047.71012274952,4838.3643382977925,4967.529224323519,143474
2020-09-21,4753.57568359375,4954.62690678281,4701.181519996115,4906.702688190417,37039
2020-09-22,4603.6279296875,4770.994134495893,4562.846263497044,4764.773202365146,14289
2020-09-23,4572.93798828125,4700.259637277355,4492.895241515119,4672.611051175723,16588
2020-09-24,4432.068359375,4543.584323501508,4423.77378353088,4543.584323501508,10736
2020-09-25,4502.5263671875,4562.016728563231,4432.989992805887,4433.91161234701,13653
2020-09-28,4625.79296875,4674.454300390628,4533.446510966384,4533.446510966384,15332
2020-09-29,4621.82958984375,4736.1104090626495,4590.586778462423,4651.4136661111925,13819
2020-09-30,4607.36083984375,4671.6438063231535,4571.233171868703,4626.530347334857,8141
2020-10-01,4824.17138671875,4947.253491321113,4614.226193962859,4645.008195356283,29950
2020-10-05,4875.73681640625,4977.668046179977,4843.111568723529,4868.916920564492,21254
2020-10-06,4918.4990234375,4965.686124295799,4879.975506337464,4879.975506337464,17053
2020-10-07,4923.52197265625,4951.446864629876,4884.5835472091585,4886.703092140924,4964
2020-10-08,4933.0146484375,5064.299536162215,4884.583720047269,4940.111299128938,32640
2020-10-09,4925.50341796875,4996.099565284961,4907.946745598711,4930.66457743489,7022
2020-10-12,4874.03076171875,4982.966369639782,4843.617317376379,4967.529242587216,7030
2020-10-13,4742.7919921875,4897.440010780283,4727.815675652697,4884.583239043524,15959
2020-10-14,4735.7421875,4777.675878174565,4718.692225357595,4773.989399873504,10205
2020-10-15,4695.974609375,4804.587571330387,4681.827658240409,4748.783233469037,9113
2020-10-16,4696.71142578125,4771.224457131249,4675.698679839041,4771.224457131249,5885
2020-10-19,4683.025390625,4783.205618948615,4664.316693159719,4725.143585423805,7613
2020-10-20,4697.07958984375,4733.345406453554,4673.993201829056,4698.969179787099,3360
2020-10-21,4686.39013671875,4753.068960059637,4675.192097682936,4715.927867237669,30005
2020-10-22,4690.02978515625,4727.908439851711,4677.219363011195,4699.338232905238,3357
2020-10-23,4669.38525390625,4730.857455312517,4653.256912458829,4726.986473361326,6416
2020-10-26,4662.19775390625,4699.3388477925855,4649.571384019139,4691.044270497011,17259
2020-10-27,4708.60009765625,4836.659311840757,4654.178644206521,4654.178644206521,37203
2020-10-28,4716.25,4770.579203685608,4677.219321179966,4722.378680143083,6047
2020-10-29,4784.21923828125,4828.641029678133,4686.573468949509,4736.2027707051575,23497
2020-10-30,4737.90771484375,4864.3077397541765,4707.632424150121,4828.180075211079,11852
2020-11-02,4814.9091796875,4856.88922100369,4755.556969527096,4779.519078288279,15610
2020-11-03,4815.6923828125,4866.151051385102,4787.81339241394,4845.87542200433,16287
2020-11-04,4820.1162109375,4873.524244567013,4799.794679596256,4837.9959904505495,11841
2020-11-05,4871.7734375,4893.8000558473805,4811.775911785155,4832.236046824729,22200
2020-11-06,4894.8134765625,4919.05188970635,4861.5429222020175,4893.292894370731,27706
2020-11-09,4858.501953125,4930.48007984475,4847.7188244052995,4898.407899565431,10577
2020-11-10,4906.88671875,4933.429180329132,4845.552671058708,4884.583346860527,23849
2020-11-11,4967.759765625,4984.072611618626,4908.545709701544,4936.194296124948,16480
2020-11-12,5236.50439453125,5289.911980144273,5041.259193005002,5207.150720379938,67102
2020-11-13,5541.14501953125,5566.581807860464,5141.438910386454,5253.23117629216,68450
2020-11-14,5580.40625,5692.843832576383,5466.171329337639,5566.581957060281,13511
2020-11-17,5496.078125,5666.1169300746205,5309.496069183951,5662.430451915821,53197
2020-11-18,5465.587890625,5529.955625207557,5347.108821218653,5429.714737741559,24062
2020-11-19,5447.3037109375,5482.61988084472,5364.74401748476,5387.947927594988,13719
2020-11-20,5604.30126953125,5684.957970339549,5401.870267326723,5448.278087492759,30938
2020-11-23,5795.037109375,5982.89586500802,5568.938130631108,5568.938130631108,35696
2020-11-24,5890.17333984375,6013.711045628596,5810.258984260218,5810.258984260218,33639
2020-11-25,5954.0302734375,5981.039714744916,5890.034162935648,5890.173295752424,11534
2020-11-26,5898.57275390625,6018.954814125551,5778.701451601713,5983.870232074558,14458
2020-11-27,6374.67138671875,6474.819376748071,5903.075005177427,5949.064975863308,70272
2020-12-01,6190.24609375,6542.574347582545,5946.094738340007,6404.975163722549,40353
2020-12-02,6281.1123046875,6357.778110064955,6192.659185550921,6247.791582264029,24605
2020-12-03,6260.97216796875,6348.497138919586,6218.64814369378,6284.547250888148,10452
2020-12-04,6334.43505859375,6357.871006464294,6276.518192912359,6290.115592818762,8678
2020-12-07,6279.58154296875,6357.871629514066,6180.732881867546,6357.871629514066,6505
2020-12-08,6211.2685546875,6310.535058143123,6094.274627411053,6283.618523845998,15242
2020-12-09,6231.828125,6334.667676846865,6199.156837166331,6232.57046886838,4669
2020-12-10,6170.56982421875,6305.7090392894515,6126.806885522065,6231.828149244158,5860
2020-12-11,6145.416015625,6288.259185297242,6079.424009401761,6230.806398657819,6859
2020-12-14,6214.1455078125,6267.978572749098,6144.208840569261,6172.239341868498,10948
2020-12-15,6158.7822265625,6240.924073755746,6147.180270744245,6240.924073755746,4305
2020-12-16,6322.18408203125,6357.778973634309,6174.050670572576,6255.774667252184,13815
2020-12-17,6381.400390625,6397.968073512177,6300.372062505045,6319.817120960531,7956
2020-12-18,6350.07568359375,6532.365531923307,6286.868134481744,6394.070211625413,32915
2020-12-21,6118.638671875,6424.698226966324,6020.950216459195,6385.715660434601,17013
2020-12-22,6255.12451171875,6292.900660088628,5876.668723495869,6079.424678994175,16126
